Date,Arista Networks,Fabrinet,Astera Labs,NVIDIA,Tesla,Apple,Tencent,Samsung
2024-03-20,74.1449966430664,192.1199951171875,62.029998779296875,90.34231567382812,175.66000366210938,177.59742736816406,283.84881591796875,74829.125
2024-03-21,76.1500015258789,206.8000030517578,64.1500015258789,91.40496063232422,172.82000732421875,170.3412322998047,286.20770263671875,77164.4921875
2024-03-22,76.6050033569336,197.13999938964844,70.0,94.25802612304688,170.8300018310547,171.24578857421875,283.84881591796875,76775.2578125
2024-03-25,76.375,192.0800018310547,85.0,94.97078704833984,172.6300048828125,169.82435607910156,283.6522521972656,76094.1171875
2024-03-26,74.4574966430664,186.35000610351562,83.37999725341797,92.53058624267578,177.6699981689453,168.6912078857422,294.2671203613281,77748.3359375
2024-03-27,72.10250091552734,191.3699951171875,79.91999816894531,90.22035217285156,179.8300018310547,172.26959228515625,296.822509765625,77651.03125
2024-03-28,72.49500274658203,189.02000427246094,74.19000244140625,90.32632446289062,175.7899932861328,170.4505615234375,298.5916748046875,78981.3984375
2024-04-02,72.7125015258789,185.41000366210938,72.20999908447266,89.42261505126953,166.6300048828125,167.82643127441406,303.89910888671875,83086.875
2024-04-03,74.69750213623047,190.05999755859375,69.27999877929688,88.93477630615234,168.3800048828125,168.63156127929688,303.1128234863281,82207.125
2024-04-05,74.4000015258789,187.4499969482422,71.33999633789062,87.97908782958984,164.89999389648438,168.56198120117188,304.6853942871094,82598.125
2024-04-08,74.34500122070312,188.6199951171875,69.91999816894531,87.10437774658203,172.97999572753906,167.43878173828125,300.1642150878906,82598.125
2024-04-09,73.6875,189.00999450683594,68.37000274658203,85.3259506225586,176.8800048828125,168.65147399902344,299.7711181640625,81718.3828125
2024-04-11,74.1449966430664,178.47999572753906,75.58999633789062,90.58623504638672,174.60000610351562,173.98919677734375,309.59967041015625,82207.125
2024-04-12,67.80500030517578,173.3300018310547,72.7300033569336,88.15702819824219,171.0500030517578,175.49014282226562,304.292236328125,81816.140625
2024-04-15,65.80000305175781,172.8800048828125,71.30000305175781,85.97274017333984,161.47999572753906,171.6533203125,299.181396484375,80349.890625
2024-04-16,65.69000244140625,172.85000610351562,74.5199966430664,87.38628387451172,157.11000061035156,168.36317443847656,296.6259460449219,78199.3984375
2024-04-17,64.81749725341797,166.1199951171875,73.20999908447266,84.00740051269531,155.4499969482422,166.99148559570312,295.6430969238281,77124.15625
2024-04-18,64.29750061035156,165.1999969482422,70.91999816894531,84.64318084716797,149.92999267578125,166.0372314453125,299.181396484375,77808.40625
2024-04-19,61.522499084472656,162.32000732421875,64.48999786376953,76.17496490478516,147.0500030517578,164.0094757080078,298.5916748046875,75853.421875
2024-04-22,61.36750030517578,164.1699981689453,65.79000091552734,79.49187469482422,142.0500030517578,164.84445190429688,314.9070739746094,74387.1875
2024-04-23,62.79499816894531,168.6699981689453,71.72000122070312,82.39591979980469,144.67999267578125,165.8980712890625,326.70135498046875,73800.6875
2024-04-24,63.692501068115234,169.92999267578125,70.98999786376953,79.65083312988281,162.1300048828125,168.00535583496094,338.299072265625,76830.9140625
2024-04-25,66.19000244140625,172.1999969482422,71.58999633789062,82.60486602783203,170.17999267578125,168.87013244628906,333.5813293457031,74582.6796875
2024-04-26,66.17500305175781,175.4499969482422,85.0,87.7061767578125,168.2899932861328,168.2836456298828,342.42706298828125,74973.6875
2024-04-29,65.9175033569336,176.0,85.69999694824219,87.7281723022461,194.0500030517578,172.4584503173828,341.6407775878906,74973.6875
2024-04-30,64.13999938964844,173.07000732421875,84.76000213623047,86.37361145019531,183.27999877929688,169.30747985839844,341.24761962890625,75755.671875
2024-05-02,65.46499633789062,174.19000244140625,79.05999755859375,85.78881072998047,180.00999450683594,171.99127197265625,354.2213134765625,76244.421875
2024-05-03,68.5999984741211,179.22000122070312,76.95999908447266,88.75983428955078,181.19000244140625,182.27915954589844,358.1527404785156,75853.421875
2024-05-07,68.49749755859375,209.30999755859375,76.19000244140625,90.52424621582031,177.80999755859375,181.30502319335938,359.52874755859375,79470.140625
2024-05-08,72.9175033569336,211.5500030517578,69.26000213623047,90.3823013305664,174.72000122070312,181.6429901123047,355.20416259765625,79470.140625
2024-05-09,74.01750183105469,218.00999450683594,70.05999755859375,88.71784973144531,171.97000122070312,183.46202087402344,363.46014404296875,77906.15625
2024-05-10,78.50749969482422,222.72999572753906,70.08000183105469,89.84847259521484,168.47000122070312,182.1979217529297,364.63958740234375,77417.4140625
2024-05-13,77.46749877929688,219.77000427246094,70.26000213623047,90.36930847167969,171.88999938964844,185.4128875732422,371.7161560058594,76635.40625
2024-05-14,78.41500091552734,232.38999938964844,72.31999969482422,91.32599639892578,177.5500030517578,186.55752563476562,375.25445556640625,76537.671875
2024-05-16,80.02249908447266,235.14999389648438,73.0,94.3280029296875,174.83999633789062,188.95631408691406,390.19384765625,76439.921875
2024-05-17,79.97250366210938,230.4499969482422,72.5,92.44861602783203,177.4600067138672,188.9861602783203,391.58172607421875,75657.9140625
2024-05-20,79.84750366210938,231.33999633789062,72.51000213623047,94.74886322021484,174.9499969482422,190.15072631835938,391.58172607421875,77124.15625
2024-05-21,79.24749755859375,231.57000732421875,73.33999633789062,95.35466766357422,186.60000610351562,191.4546356201172,380.2803955078125,76635.40625
2024-05-22,79.125,234.22000122070312,73.13999938964844,94.91880798339844,180.11000061035156,190.01136779785156,381.0734558105469,75951.171875
2024-05-23,75.3550033569336,242.38999938964844,70.06999969482422,103.76490783691406,173.74000549316406,186.0100860595703,378.4959716796875,76537.671875
2024-05-24,76.63749694824219,246.07000732421875,71.98999786376953,106.43402862548828,179.24000549316406,189.0956573486328,373.7375183105469,74191.6796875
2024-05-28,76.87249755859375,245.0500030517578,68.88999938964844,113.86358642578125,176.75,189.10560607910156,376.9098205566406,75853.421875
2024-05-29,77.07749938964844,240.88999938964844,67.44999694824219,114.78727722167969,176.19000244140625,189.4042205810547,367.7894287109375,73507.4375
2024-05-30,75.91500091552734,246.3300018310547,65.44000244140625,110.46369934082031,178.7899932861328,190.39956665039062,364.8153991699219,71845.703125
2024-05-31,74.4124984741211,239.52999877929688,64.54000091552734,109.59698486328125,178.0800018310547,191.35508728027344,356.68634033203125,71845.703125
2024-06-03,74.09750366210938,239.19000244140625,63.619998931884766,114.96222686767578,176.2899932861328,193.12680053710938,371.75482177734375,73996.1875
2024-06-04,73.29499816894531,233.25999450683594,61.209999084472656,116.39875030517578,174.77000427246094,193.44532775878906,374.134033203125,73605.1875
2024-06-05,74.38999938964844,242.7100067138672,62.209999084472656,122.39977264404297,175.0,194.95823669433594,377.5046081542969,75657.9140625
2024-06-07,74.19750213623047,230.69000244140625,61.939998626708984,120.8482894897461,177.47999572753906,195.97349548339844,371.5565490722656,75560.171875
2024-06-11,76.19249725341797,233.72000122070312,65.12999725341797,120.88021087646484,170.66000366210938,206.1857147216797,370.565185546875,73507.4375
2024-06-12,77.8324966430664,237.69000244140625,64.56999969482422,125.16915130615234,177.2899932861328,212.0782012939453,367.5911560058594,74778.1796875
2024-06-13,82.9175033569336,245.1999969482422,63.11000061035156,129.5780792236328,182.47000122070312,213.24273681640625,376.5132751464844,76830.9140625
2024-06-14,82.125,240.9199981689453,63.91999816894531,131.84751892089844,178.00999450683594,211.50086975097656,376.5132751464844,77808.40625
2024-06-17,85.0199966430664,248.27999877929688,64.87999725341797,130.94773864746094,187.44000244140625,215.6614227294922,377.90118408203125,76342.1640625
2024-06-18,85.08499908447266,254.3300018310547,67.16000366210938,135.54660034179688,184.86000061035156,213.29248046875,373.7375183105469,78003.90625
2024-06-20,85.04750061035156,245.99000549316406,63.15999984741211,130.74778747558594,181.57000732421875,208.70394897460938,384.24578857421875,79763.3828125
2024-06-21,84.33999633789062,246.89999389648438,59.0099983215332,126.53881072998047,183.00999450683594,206.52415466308594,378.09942626953125,78199.3984375
2024-06-24,82.30249786376953,237.7100067138672,58.91999816894531,118.08090209960938,182.5800018310547,207.17111206054688,377.10809326171875,78785.890625
2024-06-25,83.63249969482422,245.8699951171875,57.810001373291016,126.05892944335938,187.35000610351562,208.0968017578125,378.6942443847656,78981.3984375
2024-06-26,83.67500305175781,243.33999633789062,55.599998474121094,126.36885833740234,196.3699951171875,212.25733947753906,378.6942443847656,79470.140625
2024-06-27,86.98249816894531,246.6199951171875,57.880001068115234,123.95944213867188,197.4199981689453,213.1033935546875,371.1600036621094,80119.1484375
2024-06-28,87.62000274658203,244.7899932861328,60.5099983215332,123.50955963134766,197.8800048828125,209.6395721435547,369.17730712890625,80020.9609375
2024-07-02,89.25250244140625,241.66000366210938,60.5,122.6397705078125,231.25999450683594,219.24464416503906,366.0050354003906,80315.515625
2024-07-03,91.3550033569336,240.9600067138672,59.34000015258789,128.24839782714844,246.38999938964844,220.51870727539062,376.1167297363281,80315.515625
2024-07-05,91.53500366210938,239.3300018310547,59.439998626708984,125.79899597167969,251.52000427246094,225.28640747070312,376.5132751464844,85519.34375
2024-07-08,92.76750183105469,241.66000366210938,58.90999984741211,128.16839599609375,252.94000244140625,226.75953674316406,375.32366943359375,85813.90625
2024-07-09,91.4375,239.89999389648438,56.20000076293945,131.34764099121094,262.3299865722656,227.61550903320312,377.702880859375,86206.640625
2024-07-10,90.9375,242.99000549316406,56.880001068115234,134.87677001953125,263.260009765625,231.8955078125,374.33233642578125,86206.640625
2024-07-11,89.89749908447266,244.57000732421875,55.13999938964844,127.36861419677734,241.02999877929688,226.51071166992188,381.4700012207031,86010.265625
2024-07-12,90.4749984741211,251.52000427246094,55.88999938964844,129.2081756591797,248.22999572753906,229.46685791015625,393.5644226074219,82868.34375
2024-07-15,90.1050033569336,255.6699981689453,57.869998931884766,128.40835571289062,252.63999938964844,233.3088836669922,386.82330322265625,85126.6015625
2024-07-16,89.55750274658203,265.5,57.52000045776367,126.32887268066406,256.55999755859375,233.72694396972656,374.7288513183594,86108.453125
2024-07-17,84.16999816894531,252.74000549316406,54.34000015258789,117.96092987060547,248.5,227.81459045410156,368.5824890136719,85126.6015625
2024-07-18,83.15750122070312,237.3699951171875,53.5,121.06016540527344,249.22999572753906,223.13645935058594,366.0050354003906,85322.9765625
2024-07-19,82.63999938964844,236.22999572753906,51.63999938964844,117.90093994140625,239.1999969482422,223.26583862304688,360.8500061035156,82868.34375
2024-07-22,85.55999755859375,244.8699951171875,52.959999084472656,123.50955963134766,251.50999450683594,222.91751098632812,369.97039794921875,81493.75
2024-07-23,86.6624984741211,241.77000427246094,52.61000061035156,122.5597915649414,246.3800048828125,223.96258544921875,363.0309753417969,82377.421875
2024-07-24,81.46749877929688,224.50999450683594,47.150001525878906,114.22184753417969,215.99000549316406,217.522705078125,360.05694580078125,80511.890625
2024-07-25,78.52999877929688,216.44000244140625,47.04999923706055,112.25232696533203,220.25,216.47763061523438,348.1607971191406,78940.921875
2024-07-26,79.80249786376953,220.94000244140625,47.1349983215332,113.03214263916016,219.8000030517578,216.94541931152344,351.33306884765625,79431.8515625
2024-07-29,80.13749694824219,219.89999389648438,46.0099983215332,111.5625,232.10000610351562,217.22412109375,355.1002197265625,79726.4140625
2024-07-30,77.8550033569336,212.0399932861328,42.220001220703125,103.7044448852539,222.6199951171875,217.78150939941406,350.5400085449219,79530.0390625
2024-07-31,86.63749694824219,220.55999755859375,43.84000015258789,116.99115753173828,232.07000732421875,221.04623413085938,359.06561279296875,82377.421875
2024-08-01,84.66000366210938,214.97000122070312,40.45000076293945,109.18309783935547,216.86000061035156,217.3435516357422,362.4361572265625,81591.9296875
2024-08-02,79.83499908447266,202.55999755859375,42.380001068115234,107.24356842041016,207.6699981689453,218.83657836914062,355.1002197265625,78155.4453125
2024-08-05,78.73249816894531,196.39999389648438,43.779998779296875,100.42524719238281,198.8800048828125,208.29586791992188,353.5140686035156,70104.2578125
2024-08-06,80.88500213623047,197.02000427246094,42.47999954223633,104.22431182861328,200.63999938964844,206.26535034179688,351.33306884765625,71184.296875
2024-08-07,79.3324966430664,193.83999633789062,36.369998931884766,98.88563537597656,191.75999450683594,208.8433074951172,360.25518798828125,73344.375
2024-08-08,83.625,205.8800048828125,41.0099983215332,104.94413757324219,198.83999633789062,212.3170623779297,365.013671875,72067.9609375
2024-08-09,83.95249938964844,208.33999633789062,40.90999984741211,104.72418975830078,200.0,215.23342895507812,366.798095703125,73344.375
2024-08-12,84.5824966430664,207.30999755859375,39.72999954223633,108.9931411743164,197.49000549316406,216.76803588867188,371.75482177734375,74129.8515625
2024-08-13,86.54750061035156,217.75,40.400001525878906,116.11138153076172,207.8300018310547,220.49493408203125,375.32366943359375,74718.9609375
2024-08-14,87.1624984741211,217.77000427246094,38.86000061035156,118.05091094970703,201.3800048828125,220.943359375,370.565185546875,75799.0
2024-08-16,88.47250366210938,231.0800018310547,40.90999984741211,124.54930114746094,216.1199951171875,225.25819396972656,369.3755798339844,78744.5546875
2024-08-19,88.01499938964844,231.5500030517578,41.09000015258789,129.96795654296875,222.72000122070312,225.0987548828125,369.3755798339844,76879.0390625
2024-08-20,88.44750213623047,268.0,39.15999984741211,127.2186508178711,221.10000610351562,225.71656799316406,367.1946105957031,77468.1484375
2024-08-21,88.97250366210938,273.5,40.65999984741211,128.4683380126953,223.27000427246094,225.60696411132812,368.3842468261719,76879.0390625
2024-08-22,88.0425033569336,261.8399963378906,39.78499984741211,123.70951080322266,210.66000366210938,223.74351501464844,374.53057861328125,76879.0390625
2024-08-23,88.78250122070312,267.3500061035156,41.77000045776367,129.33811950683594,220.32000732421875,226.04541015625,372.3496398925781,76289.9296875
2024-08-26,86.17250061035156,252.05999755859375,43.0,126.42884063720703,213.2100067138672,226.3842315673828,378.6942443847656,74718.9609375
2024-08-27,86.40499877929688,246.33999633789062,44.709999084472656,128.26840209960938,209.2100067138672,227.2312469482422,378.4959716796875,74424.40625
2024-08-28,85.29000091552734,244.3699951171875,43.52000045776367,125.57905578613281,205.75,225.69664001464844,370.9617614746094,75013.515625
2024-08-29,86.64749908447266,242.8699951171875,48.220001220703125,117.56101989746094,206.27999877929688,228.98507690429688,374.33233642578125,72657.078125
2024-08-30,88.34500122070312,243.64999389648438,43.060001373291016,119.34059143066406,214.11000061035156,228.19786071777344,378.6942443847656,72951.625
2024-09-03,81.68000030517578,220.83999633789062,39.11000061035156,107.973388671875,210.60000610351562,221.9896697998047,374.9271240234375,71184.296875
2024-09-04,81.51249694824219,225.1699981689453,41.689998626708984,106.18383026123047,219.41000366210938,220.076416015625,369.5738525390625,68729.6640625
2024-09-05,82.11000061035156,224.7899932861328,41.689998626708984,107.18358612060547,230.1699981689453,221.60104370117188,370.1686706542969,67747.8125
2024-09-09,81.19249725341797,209.9199981689453,38.029998779296875,106.44377136230469,216.27000427246094,220.13619995117188,367.9877014160156,66275.0390625
2024-09-10,81.6875,207.16000366210938,38.29999923706055,108.0733642578125,226.1699981689453,219.3389892578125,365.41021728515625,64998.62890625
2024-09-11,85.73249816894531,216.86000061035156,41.970001220703125,116.88119506835938,228.1300048828125,221.88006591796875,366.9963684082031,63722.21875
2024-09-12,88.83999633789062,221.7899932861328,41.36000061035156,119.12083435058594,229.80999755859375,221.9896697998047,369.3755798339844,65096.8125
2024-09-13,89.94000244140625,230.0399932861328,43.45000076293945,119.0808334350586,230.2899932861328,221.7206268310547,371.5565490722656,63231.29296875
2024-09-19,94.83000183105469,234.27999877929688,47.130001068115234,117.85104370117188,243.9199981689453,228.06829833984375,385.4353942871094,61954.8828125
2024-09-20,96.11499786376953,231.55999755859375,50.5099983215332,115.98133850097656,238.25,227.40065002441406,385.23712158203125,61856.69921875
2024-09-23,96.39250183105469,231.94000244140625,50.70000076293945,116.24130249023438,250.0,225.67672729492188,384.24578857421875,61463.95703125
2024-09-24,96.26750183105469,230.80999755859375,51.16999816894531,120.85055541992188,254.27000427246094,226.5735626220703,398.7194519042969,62053.0703125
2024-09-25,97.05249786376953,227.6300048828125,52.099998474121094,123.4901351928711,257.0199890136719,225.57705688476562,401.8917236328125,61071.21875
2024-09-26,96.57499694824219,237.52999877929688,54.75,124.02005004882812,254.22000122070312,226.72303771972656,426.27886962890625,63525.84765625
2024-09-27,95.06500244140625,239.77000427246094,53.52000045776367,121.38047790527344,260.4599914550781,226.99209594726562,434.0113525390625,63388.60546875
2024-09-30,95.95500183105469,236.44000244140625,52.38999938964844,121.42046356201172,261.6300048828125,232.18385314941406,440.7525329589844,60722.7265625
2024-10-02,97.40499877929688,234.02999877929688,50.540000915527344,118.83087921142578,249.02000427246094,225.98562622070312,465.9327087402344,60525.2578125
2024-10-04,98.99250030517578,242.85000610351562,52.34000015258789,124.89990234375,250.0800018310547,226.0055694580078,473.4669494628906,59834.1015625
2024-10-07,98.13500213623047,242.3000030517578,52.54999923706055,127.69945526123047,240.8300018310547,220.91346740722656,474.260009765625,60229.046875
2024-10-08,100.05500030517578,244.99000549316406,52.959999084472656,132.86862182617188,244.5,224.9791717529297,434.804443359375,59537.89453125
2024-10-10,102.44000244140625,253.08999633789062,66.11000061035156,134.78829956054688,238.77000427246094,228.2377166748047,435.002685546875,58155.5859375
2024-10-14,103.36750030517578,264.92999267578125,64.95999908447266,138.0478057861328,219.16000366210938,230.48980712890625,432.2269287109375,58550.53515625
2024-10-15,98.07749938964844,255.5,62.470001220703125,131.57884216308594,219.57000732421875,233.03086853027344,413.391357421875,60229.046875
2024-10-16,101.5199966430664,262.3500061035156,65.58999633789062,135.6981658935547,221.3300018310547,230.96810913085938,412.20172119140625,58748.00390625
2024-10-17,101.84750366210938,266.8699951171875,65.98999786376953,136.90797424316406,220.88999938964844,231.33682250976562,409.0294494628906,58945.4765625
2024-10-18,100.5,243.02000427246094,66.87000274658203,137.97779846191406,220.6999969482422,234.1768341064453,427.0719299316406,58451.796875
2024-10-21,101.50250244140625,248.5,67.18000030517578,143.6868896484375,218.85000610351562,235.6516571044922,417.35675048828125,58254.32421875
2024-10-22,99.13999938964844,248.35000610351562,68.29000091552734,143.56690979003906,217.97000122070312,235.03382873535156,417.9515686035156,56970.75390625
2024-10-23,98.51000213623047,246.64999389648438,67.80000305175781,139.5375518798828,213.64999389648438,229.95169067382812,424.49444580078125,58353.05859375
2024-10-24,98.92500305175781,245.52000427246094,70.30000305175781,140.38742065429688,260.4800109863281,229.76235961914062,418.34808349609375,55884.65625
2024-10-25,98.52249908447266,246.47999572753906,72.66999816894531,141.51722717285156,269.19000244140625,230.5994110107422,417.35675048828125,55193.50390625
2024-10-28,98.09500122070312,245.64999389648438,72.87000274658203,140.49740600585938,262.510009765625,232.5824432373047,413.5896301269531,57365.69921875
2024-10-29,100.39250183105469,252.38999938964844,74.06999969482422,141.22727966308594,259.5199890136719,232.85150146484375,414.77923583984375,58846.7421875
2024-10-30,99.0,250.35000610351562,73.5,139.3175811767578,257.54998779296875,229.29400634765625,407.4432678222656,58353.05859375
2024-10-31,96.61000061035156,240.97000122070312,70.16000366210938,132.7386474609375,249.85000610351562,225.11868286132812,401.0986633300781,58451.796875
2024-11-01,98.5425033569336,242.52999877929688,72.6500015258789,135.3782196044922,248.97999572753906,222.12918090820312,415.57232666015625,57563.171875
2024-11-04,98.72000122070312,239.61000061035156,69.6500015258789,136.0281219482422,242.83999633789062,221.23233032226562,415.3740539550781,57958.1171875
2024-11-05,101.27999877929688,230.22999572753906,95.91000366210938,139.8874969482422,251.44000244140625,222.66729736328125,424.0978698730469,56872.01953125
2024-11-06,105.77999877929688,246.72999572753906,98.16999816894531,145.58657836914062,288.5299987792969,221.93984985351562,416.1671142578125,56575.8125
2024-11-07,107.75499725341797,262.3999938964844,94.48999786376953,148.85606384277344,296.9100036621094,226.68316650390625,424.69268798828125,56575.8125
2024-11-08,100.11250305175781,271.0799865722656,99.30000305175781,147.6062469482422,321.2200012207031,226.41383361816406,417.158447265625,56279.6015625
2024-11-11,99.32749938964844,270.92999267578125,92.25,145.2366180419922,350.0,223.69039916992188,409.624267578125,54304.87890625
2024-11-12,98.88749694824219,258.8500061035156,90.75,148.26612854003906,328.489990234375,223.69039916992188,400.3055725097656,52330.15625
2024-11-13,98.79000091552734,252.0,89.30000305175781,146.24647521972656,330.239990234375,224.5782470703125,400.3055725097656,49960.48828125
2024-11-14,96.48750305175781,252.0,88.48999786376953,146.7363739013672,311.17999267578125,227.67079162597656,399.9090576171875,49269.3359375
2024-11-15,93.59750366210938,234.85000610351562,86.44999694824219,141.9571533203125,320.7200012207031,224.4585418701172,397.5298156738281,52823.8359375
2024-11-18,92.61750030517578,232.25999450683594,90.37999725341797,140.12744140625,338.739990234375,227.4712677001953,400.7021484375,55983.39453125
2024-11-19,94.42500305175781,248.74000549316406,95.18000030517578,146.98634338378906,346.0,227.73065185546875,402.6848449707031,55588.44921875
2024-11-20,95.42749786376953,226.3000030517578,97.41999816894531,145.8665313720703,342.0299987792969,228.44891357421875,407.2449951171875,54601.08984375
2024-11-21,101.24250030517578,230.00999450683594,104.12000274658203,146.6464080810547,339.6400146484375,227.97007751464844,404.0727233886719,55687.18359375
2024-11-22,101.62000274658203,230.42999267578125,102.27999877929688,141.92715454101562,352.55999755859375,229.3168182373047,397.13330078125,55292.23828125
2024-11-25,99.93000030517578,228.6300048828125,107.30999755859375,135.9981231689453,338.5899963378906,232.30960083007812,391.780029296875,57168.2265625
2024-11-26,102.0824966430664,235.5,105.4800033569336,136.89797973632812,338.2300109863281,234.49432373046875,390.3921203613281,57563.171875
2024-11-27,100.57250213623047,225.85000610351562,99.5999984741211,135.31822204589844,332.8900146484375,234.36463928222656,399.3142395019531,55588.44921875
2024-11-29,101.45500183105469,234.5800018310547,103.25,138.22776794433594,345.1600036621094,236.7588653564453,394.5557861328125,53514.9921875
2024-12-02,102.5250015258789,233.97999572753906,103.38999938964844,138.60769653320312,357.0899963378906,239.013427734375,396.3401794433594,52922.57421875
2024-12-03,103.61499786376953,235.3800048828125,116.51000213623047,140.23744201660156,351.4200134277344,242.06607055664062,400.900390625,52922.57421875
2024-12-04,105.43000030517578,241.7899932861328,115.2699966430664,145.1166534423828,357.92999267578125,242.42520141601562,399.7107849121094,52428.890625
2024-12-05,106.83000183105469,234.8699951171875,114.68000030517578,145.04666137695312,369.489990234375,242.4551239013672,401.6934814453125,53021.30859375
2024-12-06,108.25,243.0,120.4000015258789,142.42689514160156,389.2200012207031,242.25559997558594,409.0294494628906,53416.25390625
2024-12-09,105.91999816894531,238.5399932861328,122.02999877929688,138.79722595214844,389.7900085449219,246.1562042236328,415.17578125,52725.09765625
2024-12-10,104.77999877929688,233.8300018310547,118.16999816894531,135.05758666992188,400.989990234375,247.1737518310547,407.6415710449219,53317.515625
2024-12-11,107.2300033569336,240.22999572753906,122.62000274658203,139.29718017578125,424.7699890136719,245.89683532714844,406.253662109375,53317.515625
2024-12-12,106.87999725341797,245.82000732421875,122.44999694824219,137.32736206054688,418.1000061035156,247.36329650878906,412.00347900390625,55193.50390625
2024-12-13,112.37000274658203,247.86000061035156,132.13999938964844,134.23765563964844,436.2300109863281,247.5328826904297,406.253662109375,55390.9765625
2024-12-16,116.52999877929688,237.6300048828125,130.47999572753906,131.98785400390625,463.0199890136719,250.43588256835938,402.09002685546875,54897.296875
2024-12-17,112.94999694824219,231.75999450683594,127.94000244140625,130.3780059814453,479.8599853515625,252.8699951171875,399.115966796875,53514.9921875
2024-12-18,108.06999969482422,231.6300048828125,122.47000122070312,128.8981475830078,440.1300048828125,247.4530792236328,402.4865417480469,54206.140625
2024-12-19,109.06999969482422,222.74000549316406,125.27999877929688,130.66796875,436.1700134277344,249.1888885498047,411.60693359375,52428.890625
2024-12-20,112.80999755859375,221.25999450683594,132.1699981689453,134.68760681152344,421.05999755859375,253.87759399414062,422.7099914550781,52330.15625
2024-12-23,113.08999633789062,220.88999938964844,135.57000732421875,139.6571502685547,430.6000061035156,254.6557159423828,416.5636901855469,52823.8359375
2024-12-24,114.6500015258789,221.24000549316406,141.60000610351562,140.2071075439453,462.2799987792969,257.57867431640625,416.3653869628906,53712.4609375
2024-12-27,113.02999877929688,219.47000122070312,141.52999877929688,136.9973907470703,431.6600036621094,254.9749298095703,413.78790283203125,53382.83984375
2024-12-30,111.44999694824219,214.75999450683594,136.4199981689453,137.47735595703125,417.4100036621094,251.59307861328125,415.3740539550781,52885.79296875
